durasi_rencana_hari,panjang_deskripsi_kata,jumlah_tag,prioritas_tinggi,adalah_bug,sedang_blocked,jumlah_komentar,beban_kerja_assignee,bulan_dibuat,tim,peran_assignee,status_proyek,terlambat,prediksi_probabilitas
42.0,11,2,0,0,0,0,0,4,Team 11,Engineer,completed,0,0.054333328418271556
-6.849803240740741,11,2,0,0,0,0,0,7,Team 9,Designer,active,1,0.6832957232640491
16.0,26,1,0,0,0,0,0,7,Team 4,Spesialis Lainnya,active,0,0.05611748565037922
23.0,0,1,1,0,0,0,1,3,Team 3,Marketer,completed,0,0.05193670115678032
9.0,31,2,1,1,0,2,3,10,Team 14,Product Manager,completed,0,0.05753724943654952
55.0,27,2,0,0,0,4,0,11,Team 16,Spesialis Lainnya,active,0,0.061927960384171546
10.0,27,1,0,0,0,1,0,7,Team 15,Ops,active,0,0.05658039350344841
21.0,6,1,0,0,0,0,0,3,Team 4,Engineer,active,0,0.056469503887051194
64.0,26,3,0,0,1,0,0,3,Team 9,Spesialis Lainnya,active,0,0.05007111183746754
26.0,25,3,0,1,0,0,1,10,Team 13,Marketer,active,0,0.06138362906440602
4.0,11,1,0,0,0,1,0,4,Team 11,Designer,active,1,0.1476324009639449
5.0,13,1,0,0,0,3,1,10,Team 18,Engineer,on_hold,0,0.12423371338794835
27.0,22,2,0,1,0,1,0,4,Team 2,Product Manager,active,0,0.05396465486511375
42.0,30,0,0,0,0,2,0,4,Team 16,Marketer,active,0,0.05950992084950803
21.0,25,2,0,0,0,3,0,11,Team 13,Spesialis Lainnya,active,0,0.05600000938293326
1.0,0,1,0,0,0,2,2,5,Team 9,Ops,completed,1,0.6403084705779404
7.0,10,3,0,0,0,0,0,6,Team 14,Marketer,active,0,0.06770818818455936
15.0,6,0,0,0,0,0,0,4,Team 0,Designer,active,0,0.056651306768656026
2.0,23,0,0,0,0,3,0,1,Team 17,Spesialis Lainnya,completed,1,0.4889396921351643
2.0,21,3,0,0,0,4,0,2,Team 1,Spesialis Lainnya,on_hold,0,0.47828152969511945
23.0,27,1,0,0,0,0,0,5,Team 6,Designer,active,0,0.05225265814316777
44.0,13,0,0,0,0,0,4,12,Team 18,Product Manager,active,0,0.05351561938923408
86.0,0,3,0,0,0,3,0,3,Team 3,Product Manager,completed,0,0.04760621961605796
24.0,26,1,0,0,0,0,0,5,Team 3,Designer,active,0,0.06253011062286008
-58.96649305555555,25,1,0,0,0,0,1,3,Team 15,Designer,completed,1,0.6855786868296093
81.0,7,1,0,1,0,0,1,11,Team 19,Marketer,on_hold,0,0.05874776414617821
46.0,11,3,1,0,0,0,0,8,Team 18,Spesialis Lainnya,completed,0,0.04795171206138201
86.0,26,2,0,0,0,3,1,6,Team 1,Product Manager,active,0,0.05766793966499995
16.0,4,1,1,0,0,0,0,11,Team 5,Spesialis Lainnya,on_hold,0,0.05323020398825038
17.0,0,0,0,0,0,0,2,10,Team 0,Ops,completed,0,0.05222832998949148
14.0,8,2,0,1,0,3,0,6,Team 5,Spesialis Lainnya,active,0,0.0495933111063075
3.0,19,0,0,0,0,0,0,5,Team 6,Designer,on_hold,1,0.14101016446197853
22.0,0,4,0,1,0,4,0,9,Team 11,Engineer,active,0,0.04737156681343462
22.0,0,1,0,0,0,3,0,3,Team 18,Marketer,active,0,0.05249397081255648
4.0,24,1,0,0,0,0,0,8,Team 12,Marketer,completed,1,0.18342613788719647
27.0,23,0,0,0,0,4,1,6,Team 14,Designer,completed,0,0.06459945048963826
5.0,8,0,0,0,0,0,2,11,Team 5,Designer,completed,1,0.12718409661834817
4.0,23,2,0,0,0,0,3,9,Team 10,Ops,on_hold,0,0.12847108373409405
1.0,31,1,0,0,0,4,1,1,Team 2,Ops,completed,1,0.6062130073528387
79.0,15,0,0,0,0,2,1,4,Team 7,Ops,active,0,0.06299082784370764
43.0,10,0,0,0,0,1,0,6,Team 15,Spesialis Lainnya,active,0,0.04857416186056541
11.0,6,0,0,0,0,0,0,1,Team 18,Product Manager,active,0,0.056984723743671556
53.0,0,2,0,0,0,4,0,4,Team 4,Spesialis Lainnya,active,0,0.051650614365968774
15.0,5,0,0,0,0,0,0,4,Team 12,Designer,active,0,0.054783691080614906
6.0,3,0,0,0,0,0,1,7,Team 7,Designer,active,1,0.074127115160384
55.0,27,1,0,0,0,1,3,1,Team 14,Marketer,active,0,0.061702726679200876
20.0,24,1,0,0,1,0,0,5,Team 4,Spesialis Lainnya,active,0,0.05759555164593125
62.0,10,1,1,0,0,3,2,2,Team 17,Designer,active,0,0.05194722504596659
18.0,7,2,1,0,0,4,0,2,Team 1,Spesialis Lainnya,completed,0,0.05816446683964352
25.0,4,0,0,0,0,4,0,5,Team 17,Product Manager,completed,0,0.06087073090603792
12.0,27,4,0,0,0,0,2,9,Team 11,Product Manager,active,0,0.059119993948071665
3.0,0,2,0,0,0,3,1,6,Team 8,Product Manager,active,0,0.2041315172963092
7.0,26,2,0,0,0,1,1,2,Team 13,Ops,active,0,0.06530688245289602
-14.414525462962963,6,1,0,0,0,0,0,4,Team 14,Marketer,active,1,0.7008814820730812
22.0,27,1,0,0,0,1,0,4,Team 12,Designer,active,0,0.05452413811479192
66.0,27,2,0,0,1,0,0,1,Team 15,Ops,active,0,0.059688360811335064
60.0,24,2,0,0,0,0,0,2,Team 16,Product Manager,completed,0,0.05265584579270054
7.0,8,0,0,0,0,4,0,12,Team 7,Ops,active,0,0.06998045927886111
2.0,14,2,0,1,0,4,0,5,Team 15,Spesialis Lainnya,completed,1,0.5444040565439963
11.0,7,3,1,0,0,2,1,5,Team 11,Marketer,active,0,0.05102280489261375
1.0,0,3,1,0,0,3,0,12,Team 19,Spesialis Lainnya,active,1,0.6314573047400035
6.0,0,1,0,1,0,0,3,12,Team 4,Designer,completed,0,0.06938049152129924
20.0,23,0,0,0,0,0,1,11,Team 17,Marketer,completed,0,0.05268198664693245
48.0,27,0,0,0,0,3,0,2,Team 6,Engineer,on_hold,0,0.046288805632921294
79.0,12,3,1,0,0,4,0,1,Team 11,Ops,active,0,0.06430877090056389
15.0,4,4,0,1,0,4,0,3,Team 7,Ops,active,0,0.05184882785263414
40.0,25,0,0,0,0,2,0,8,Team 11,Product Manager,completed,0,0.05974699297083629
-5.263715277777778,10,0,0,0,0,0,0,5,Team 4,Engineer,active,1,0.6728313639422396
7.0,3,0,0,0,0,0,0,5,Team 8,Product Manager,on_hold,0,0.07800248343858329
10.0,32,1,0,0,0,0,1,9,Team 4,Engineer,active,0,0.06088319674240854
30.0,0,2,1,0,0,0,0,4,Team 12,Ops,on_hold,0,0.06015538768813095
3.0,14,0,0,0,0,0,1,12,Team 17,Engineer,completed,0,0.19653401323438244
19.0,18,2,0,0,0,1,0,9,Team 19,Spesialis Lainnya,active,0,0.06376710706255358
77.0,27,3,0,0,0,3,0,9,Team 12,Spesialis Lainnya,on_hold,0,0.0485651085737947
3.0,0,3,0,0,0,3,0,1,Team 4,Designer,completed,1,0.19347937595155842
46.0,0,0,0,0,0,0,1,5,Team 1,Marketer,active,0,0.05355856081814996
5.0,22,1,0,0,0,0,0,3,Team 17,Engineer,completed,0,0.10927756712951271
21.0,20,1,0,0,0,3,2,11,Team 7,Designer,completed,0,0.05550927290313266
2.0,26,2,0,0,0,1,0,8,Team 16,Spesialis Lainnya,active,0,0.49166474848991243
27.0,5,0,0,0,0,3,0,3,Team 9,Designer,active,0,0.05304065183278635
67.0,23,2,0,0,0,4,2,4,Team 7,Engineer,active,0,0.060245786927913526
28.0,16,0,0,0,0,2,1,1,Team 16,Engineer,completed,0,0.05238160260666246
16.0,21,2,0,0,0,1,1,9,Team 3,Designer,active,0,0.05545843382955759
1.0,11,2,0,0,0,4,1,12,Team 1,Product Manager,active,0,0.616632851163558
44.0,22,1,0,0,0,4,0,2,Team 9,Spesialis Lainnya,active,0,0.05845308543991551
39.0,0,0,0,0,0,0,1,12,Team 4,Product Manager,completed,0,0.06153898046335635
65.0,6,0,0,0,0,2,1,9,Team 18,Ops,completed,0,0.05802712217683539
52.0,5,1,0,0,0,2,0,4,Team 15,Spesialis Lainnya,active,0,0.04508368347416928
6.0,7,3,0,0,0,1,0,12,Team 6,Spesialis Lainnya,active,0,0.06690029774498919
14.0,11,0,0,0,0,0,0,1,Team 16,Marketer,completed,0,0.05764454293356027
29.0,24,3,1,0,0,0,0,3,Team 18,Spesialis Lainnya,completed,0,0.050389590905170624
5.0,0,2,0,0,0,1,0,3,Team 5,Engineer,active,1,0.10139099613714747
46.0,24,3,0,0,0,2,0,5,Team 13,Product Manager,active,0,0.051973898931945615
2.0,22,2,0,1,0,3,3,10,Team 13,Ops,active,1,0.5400608914373896
12.0,7,1,0,0,0,3,0,11,Team 1,Spesialis Lainnya,active,0,0.05683068846530628
16.0,24,1,0,0,0,4,0,4,Team 0,Marketer,active,0,0.06293307554929742
3.0,26,3,1,1,0,2,0,7,Team 2,Product Manager,active,0,0.18220842507230475
28.0,17,0,0,0,0,4,0,1,Team 13,Product Manager,active,0,0.06162511767043629
13.0,0,1,0,0,0,0,0,1,Team 6,Spesialis Lainnya,active,0,0.05077158814016893
11.0,29,0,0,0,0,4,3,11,Team 17,Engineer,active,0,0.049297344887861326
6.0,3,0,0,0,0,0,2,7,Team 15,Designer,active,0,0.06760204962997746
4.0,12,4,1,0,0,3,3,11,Team 10,Product Manager,active,0,0.12448415138002514
9.0,6,0,0,0,0,0,0,12,Team 19,Spesialis Lainnya,completed,0,0.057372495523769385
5.0,3,2,0,0,0,3,0,9,Team 7,Designer,active,0,0.12259537556171451
89.0,0,3,0,0,0,0,0,4,Team 7,Ops,active,0,0.054988841382425935
7.0,17,0,0,0,0,4,0,3,Team 4,Marketer,active,0,0.06754796900025471
29.0,32,0,0,0,0,0,0,12,Team 13,Spesialis Lainnya,completed,0,0.0590634073838942
68.0,12,3,0,0,0,4,2,1,Team 16,Engineer,active,0,0.05821138446347315
1.0,16,1,0,1,0,3,0,5,Team 7,Ops,active,1,0.6642629513163486
53.0,0,1,0,0,0,2,3,9,Team 18,Engineer,completed,0,0.053209552338210786
68.0,25,0,0,0,0,2,0,11,Team 3,Ops,completed,0,0.05296207604669318
5.0,4,1,0,0,0,0,1,12,Team 19,Marketer,active,0,0.1327332894228661
48.0,12,4,1,1,0,0,1,4,Team 4,Product Manager,active,0,0.05233627669222148
7.0,11,0,0,0,0,1,1,11,Team 8,Marketer,active,0,0.07977455571420096
29.0,23,2,0,0,0,3,0,2,Team 15,Engineer,active,0,0.056264534261456965
36.0,7,1,0,0,0,4,1,1,Team 3,Product Manager,completed,0,0.0556570587317019
79.0,9,2,0,0,0,3,0,3,Team 14,Designer,completed,0,0.05457854642140725
69.0,7,2,1,0,0,4,2,10,Team 2,Marketer,active,0,0.05352582829819862
9.0,25,0,0,0,0,4,0,5,Team 3,Marketer,on_hold,0,0.05831035650458052
65.0,3,0,0,0,0,3,3,10,Team 4,Engineer,completed,0,0.05187577020692514
20.0,15,1,0,0,0,0,0,3,Team 5,Spesialis Lainnya,completed,0,0.05702174311520305
1.0,10,1,0,0,0,0,4,1,Team 3,Marketer,completed,1,0.6398338682169098
25.0,26,0,0,0,0,4,1,12,Team 2,Ops,active,0,0.05620210354319443
13.0,5,2,0,0,0,0,0,2,Team 7,Spesialis Lainnya,active,0,0.052125109752011005
37.0,4,3,0,0,0,2,1,10,Team 2,Ops,active,0,0.05855838917570357
82.0,20,0,0,0,0,2,0,3,Team 16,Spesialis Lainnya,active,0,0.05621716529891824
67.0,4,0,0,0,0,2,1,9,Team 19,Designer,completed,0,0.05749614361804767
12.0,8,0,0,0,0,4,0,4,Team 7,Ops,completed,0,0.05581328940582312
28.0,24,0,0,0,0,1,1,10,Team 17,Product Manager,active,0,0.05213784914057629
71.0,31,1,0,1,0,0,0,1,Team 0,Engineer,active,0,0.06740020292701089
77.0,6,3,0,0,0,1,1,6,Team 4,Marketer,on_hold,0,0.050724826779633046
39.0,15,1,0,0,0,3,0,1,Team 3,Engineer,completed,0,0.058719722073785355
12.0,0,1,0,0,0,0,0,3,Team 13,Spesialis Lainnya,active,0,0.05063727675454573
73.0,30,1,0,0,0,4,0,6,Team 14,Product Manager,completed,0,0.05712958053621467
25.0,0,1,0,0,0,1,1,8,Team 5,Engineer,active,0,0.04607231245173333
12.0,12,4,0,0,0,2,2,12,Team 14,Product Manager,on_hold,0,0.053844472379710524
88.0,0,2,1,0,0,1,2,1,Team 11,Product Manager,active,0,0.05005071978413248
9.0,6,3,0,0,0,1,0,3,Team 6,Engineer,active,0,0.04819966160186591
87.0,0,0,0,0,0,0,3,12,Team 16,Designer,completed,0,0.053643143934384185
-28.335763888888888,8,3,0,1,0,0,1,1,Team 2,Designer,active,1,0.6872013878692148
7.0,9,0,0,0,0,0,1,8,Team 3,Marketer,completed,0,0.07022148066752852
24.0,30,3,0,0,0,0,0,1,Team 1,Product Manager,completed,0,0.047841782226600585
9.0,27,3,1,0,0,4,2,5,Team 7,Marketer,completed,0,0.06586712303336555
9.0,13,2,1,0,0,0,0,2,Team 0,Ops,completed,0,0.05829721705827537
23.0,8,2,0,0,0,1,0,6,Team 1,Spesialis Lainnya,active,0,0.05356250426287754
-4.857916666666667,6,2,0,0,0,1,2,1,Team 16,Engineer,active,1,0.644668228824602
-0.6016782407407407,27,0,0,0,0,4,0,8,Team 4,Product Manager,active,1,0.6742751731480533
44.0,22,1,0,0,0,0,0,6,Team 14,Product Manager,completed,0,0.056156358082922415
24.0,27,3,0,0,1,4,1,4,Team 4,Marketer,completed,0,0.05268379842797022
11.0,32,2,0,0,1,1,0,4,Team 19,Spesialis Lainnya,active,0,0.05845988951194637
33.0,22,1,0,0,0,0,1,9,Team 13,Marketer,completed,0,0.059497779056161305
6.0,5,4,0,0,0,0,1,4,Team 4,Engineer,active,0,0.07604306675276824
75.0,7,0,0,0,0,4,1,12,Team 2,Product Manager,completed,0,0.05504578305464877
66.0,0,1,0,0,0,0,0,9,Team 19,Engineer,on_hold,0,0.05709254529245213
-35.13866898148148,17,1,0,0,0,3,0,3,Team 15,Marketer,active,1,0.7017088982028908
20.0,23,4,1,1,1,0,2,4,Team 11,Engineer,active,0,0.04824842055391256
66.0,29,0,0,0,0,4,1,11,Team 5,Product Manager,active,0,0.05402505104864353
17.0,3,3,0,0,0,2,0,5,Team 1,Designer,completed,0,0.05399390972425439
-7.368414351851852,4,3,0,1,0,0,1,12,Team 14,Product Manager,active,1,0.6920310888796909
24.0,4,3,1,0,0,0,2,6,Team 1,Product Manager,active,0,0.04915981002315947
-1.9627314814814816,29,1,1,0,0,1,0,4,Team 13,Ops,active,1,0.6499231377023708
-3.958587962962963,0,1,0,0,0,2,0,1,Team 16,Engineer,active,1,0.6628552393397036
80.0,0,1,0,0,0,0,0,11,Team 19,Spesialis Lainnya,completed,0,0.04851299722709537
-11.468668981481482,29,3,0,1,0,1,0,4,Team 2,Marketer,completed,1,0.6733627084182818
8.0,14,1,0,0,0,3,1,12,Team 0,Product Manager,on_hold,0,0.054691364291208334
44.0,25,1,0,0,0,1,2,6,Team 11,Marketer,active,0,0.05687148025479122
4.0,0,1,0,0,0,2,1,6,Team 17,Product Manager,completed,0,0.15056175001968677
25.0,11,1,1,0,0,0,2,3,Team 6,Marketer,completed,0,0.04089851038460248
-28.490659722222222,3,1,0,0,0,1,4,1,Team 13,Engineer,active,1,0.6298272693140013
50.0,23,0,0,0,0,1,1,11,Team 18,Engineer,active,0,0.05284348694922626
66.0,25,2,0,1,0,0,0,10,Team 6,Product Manager,active,0,0.05403463258009436
-1.015949074074074,27,3,1,0,1,1,2,11,Team 18,Ops,active,1,0.6570766505535962
16.0,24,1,0,0,0,0,0,3,Team 2,Spesialis Lainnya,active,0,0.05417339146943673
15.0,28,1,0,0,0,0,1,7,Team 17,Product Manager,on_hold,0,0.048529178513173156
9.0,28,1,0,0,0,1,2,8,Team 6,Marketer,active,0,0.05798023232437126
26.0,4,1,0,0,0,2,2,7,Team 4,Engineer,completed,0,0.05121249406664135
86.0,23,1,1,0,0,3,0,6,Team 16,Engineer,active,0,0.04719631229260458
13.0,0,1,0,0,0,0,1,10,Team 3,Product Manager,active,0,0.04836434301190817
-11.777337962962964,23,0,0,0,0,0,0,10,Team 8,Product Manager,active,1,0.6702331646255757
22.0,10,1,0,0,0,0,1,11,Team 11,Ops,completed,0,0.048922474592541475
19.0,0,1,0,0,0,3,0,6,Team 10,Designer,active,0,0.050157616561085125
29.0,7,0,0,0,0,0,0,5,Team 10,Marketer,on_hold,0,0.04967188589147474
89.0,23,1,0,0,0,0,0,12,Team 6,Engineer,completed,0,0.06269525934753416
27.0,13,0,0,0,0,4,0,3,Team 14,Engineer,completed,0,0.06195159921498989
14.0,21,0,0,0,0,4,1,6,Team 10,Ops,completed,0,0.06207605479140434
22.0,14,2,0,0,0,0,1,10,Team 17,Engineer,active,0,0.05481489079672464
17.0,28,0,0,0,0,0,3,5,Team 8,Product Manager,active,0,0.0647784891757599
21.0,6,1,0,0,0,0,0,6,Team 14,Marketer,completed,0,0.05228716063748828
20.0,30,0,0,0,0,0,2,8,Team 5,Engineer,active,0,0.06341003682538493
25.0,5,2,0,1,0,3,0,9,Team 12,Marketer,active,0,0.054117135399502365
2.0,12,4,0,1,0,3,0,8,Team 19,Spesialis Lainnya,active,0,0.5049384346968373
26.0,6,1,0,0,1,0,3,12,Team 4,Engineer,completed,0,0.053326790650751195
7.0,0,4,0,0,0,0,1,10,Team 11,Marketer,completed,0,0.062053646696793315
43.0,5,1,0,0,0,0,0,4,Team 9,Designer,completed,0,0.04930008194277131
15.0,28,1,0,1,0,0,2,6,Team 15,Marketer,active,0,0.06162258419766027
53.0,6,3,0,0,0,3,0,7,Team 7,Designer,completed,0,0.05232288836861447
30.0,22,4,0,1,1,1,1,9,Team 11,Engineer,active,0,0.047141784302779016
55.0,25,0,0,0,0,0,0,1,Team 14,Spesialis Lainnya,active,0,0.05400515924952933
2.0,18,1,0,0,0,3,2,4,Team 0,Ops,completed,1,0.5133894129007985
7.0,32,2,0,0,0,4,0,8,Team 12,Ops,active,0,0.06314483507335732
15.0,23,1,0,0,0,0,1,12,Team 16,Engineer,completed,0,0.05947031714152592
25.0,0,2,0,0,1,0,0,3,Team 1,Marketer,active,0,0.05129185601619841
3.0,5,0,0,0,0,0,0,6,Team 19,Designer,active,0,0.18505991974842612
11.0,7,2,0,0,0,1,0,5,Team 17,Ops,on_hold,0,0.0526089012277478
1.0,18,1,0,0,0,1,0,4,Team 14,Ops,active,1,0.6517249892206227
47.0,5,0,0,0,0,0,0,1,Team 5,Engineer,active,0,0.04934834654064231
8.0,20,1,0,0,0,0,0,4,Team 9,Designer,completed,0,0.05308761356298885
26.0,5,2,0,0,1,0,1,9,Team 19,Designer,active,0,0.05458631496318265
13.0,0,0,0,0,0,3,1,3,Team 16,Product Manager,active,0,0.05288849328229304
12.0,10,1,0,0,0,0,2,11,Team 6,Ops,active,0,0.055991015578077195
12.0,0,0,0,0,0,0,0,1,Team 3,Designer,active,0,0.05995076285132634
66.0,24,0,0,0,0,2,0,3,Team 5,Engineer,active,0,0.05337138447425605
1.0,0,0,0,0,0,0,1,5,Team 2,Ops,completed,1,0.6591484526550917
54.0,30,0,0,0,0,4,0,9,Team 8,Product Manager,completed,0,0.06305410603628873
70.0,23,3,0,0,0,2,0,1,Team 12,Marketer,active,0,0.05165783804227993
89.0,6,4,0,0,0,4,0,2,Team 7,Designer,completed,0,0.0505355925842982
81.0,0,2,0,0,1,3,0,5,Team 11,Marketer,active,0,0.04475046226502913
7.0,29,0,0,0,0,4,0,3,Team 17,Ops,completed,0,0.0656749751051931
48.0,9,0,0,0,0,4,0,1,Team 16,Spesialis Lainnya,completed,0,0.05744946927672316
64.0,0,3,0,0,0,0,3,11,Team 0,Marketer,active,0,0.05332542275500901
7.0,18,1,0,1,0,3,0,6,Team 18,Designer,active,0,0.0714567700442482
28.0,12,2,0,0,0,1,0,2,Team 5,Engineer,completed,0,0.05647057054101591
10.0,0,1,1,0,0,4,0,4,Team 17,Designer,active,0,0.06245193650477443
12.0,10,2,0,0,0,2,1,12,Team 19,Designer,active,0,0.057990626375322665
29.0,0,1,0,0,0,0,0,6,Team 9,Spesialis Lainnya,completed,0,0.04631644413703834
9.0,0,0,0,0,0,2,1,3,Team 13,Engineer,active,0,0.05580347294567038
62.0,24,2,0,0,0,1,3,2,Team 11,Marketer,active,0,0.06036240606125067
72.0,11,1,0,0,0,3,0,3,Team 13,Spesialis Lainnya,active,0,0.05494441453306108
19.0,0,0,0,0,0,3,0,3,Team 0,Engineer,completed,0,0.0551961965913668
60.0,27,1,0,0,0,4,2,5,Team 16,Marketer,active,0,0.06324779551108509
39.0,0,1,1,0,0,0,2,9,Team 0,Marketer,on_hold,0,0.040050297451786815
46.0,4,0,0,0,0,2,0,9,Team 4,Designer,active,0,0.05587560787394159
68.0,28,3,0,0,0,2,0,6,Team 5,Marketer,active,0,0.059336259713738015
16.0,14,3,0,1,0,0,1,11,Team 17,Product Manager,completed,0,0.05486428221276385
5.0,0,0,0,0,0,2,2,1,Team 15,Ops,active,0,0.11434220763175934
29.0,26,1,0,0,0,3,0,11,Team 4,Engineer,completed,0,0.056454382665573184
6.0,7,0,0,0,0,4,0,6,Team 13,Spesialis Lainnya,active,0,0.0764903566730046
51.0,5,1,0,0,0,1,0,6,Team 2,Ops,completed,0,0.055141814661010036
3.0,28,0,0,0,0,4,0,5,Team 12,Marketer,active,1,0.17098744810872635
34.0,16,0,0,0,0,2,2,1,Team 10,Ops,completed,0,0.06179569053450365
6.0,3,2,0,1,0,0,0,5,Team 1,Engineer,active,0,0.06657878255959418
9.0,27,1,0,0,0,3,0,10,Team 11,Ops,active,0,0.05919374868172496
56.0,0,1,0,0,0,0,0,9,Team 17,Ops,on_hold,0,0.05224868991300065
24.0,14,0,0,0,0,1,2,9,Team 16,Designer,active,0,0.05373382429345729
79.0,0,1,0,0,1,1,0,5,Team 7,Designer,active,0,0.0520046836090429
57.0,0,1,0,0,0,1,0,6,Team 4,Ops,active,0,0.054500852212494004
13.0,23,1,0,0,0,4,0,3,Team 7,Designer,active,0,0.059154314216327324
53.0,4,3,0,0,0,2,2,2,Team 4,Product Manager,completed,0,0.05379992485201517
2.0,7,2,0,0,0,0,5,9,Team 19,Ops,active,0,0.533814073145437
5.0,15,2,0,0,0,0,0,2,Team 2,Product Manager,active,1,0.13823802329707255
58.0,28,2,0,0,0,0,1,11,Team 4,Marketer,completed,0,0.05720300620365503
55.0,27,0,0,0,0,0,1,6,Team 0,Product Manager,on_hold,0,0.0486037481564423
9.0,5,1,0,0,0,3,0,9,Team 15,Designer,completed,0,0.055270819839093356
73.0,7,3,1,0,0,2,1,7,Team 19,Ops,active,0,0.07267739449340802
27.0,14,0,0,0,0,4,0,3,Team 16,Designer,active,0,0.055628157625680595
34.0,26,1,0,0,0,0,0,4,Team 19,Engineer,completed,0,0.05727814773030411
6.0,4,1,0,0,1,0,0,2,Team 9,Designer,active,0,0.06712933147662108
26.0,7,1,1,0,0,0,0,10,Team 6,Ops,active,0,0.05647883658224448
-46.99591435185185,17,3,0,0,0,4,1,1,Team 18,Product Manager,active,1,0.6253350759350014
4.0,22,0,0,0,0,3,2,12,Team 4,Product Manager,completed,1,0.18489871671649075
27.0,0,3,0,0,0,0,2,4,Team 7,Engineer,active,0,0.051910275008358264
1.0,25,0,0,0,0,0,2,3,Team 0,Ops,active,1,0.6241885815077102
19.0,27,3,1,0,0,2,0,3,Team 6,Designer,completed,0,0.04206674457683494
-11.785439814814817,26,4,0,0,1,0,1,9,Team 6,Engineer,completed,1,0.6514844691634193
71.0,7,0,0,0,0,4,1,11,Team 10,Marketer,completed,0,0.04976219259052226
9.0,12,1,0,0,0,2,0,3,Team 14,Ops,completed,0,0.058430391644916035
1.0,13,1,0,0,0,0,0,5,Team 19,Ops,completed,1,0.6459814603317704
-0.918587962962963,27,2,0,0,0,0,0,4,Team 2,Engineer,active,1,0.6682688175412776
70.0,7,0,0,0,0,1,0,10,Team 5,Spesialis Lainnya,completed,0,0.049945971945056705
-28.57033564814815,4,4,0,0,0,0,2,1,Team 13,Ops,completed,1,0.6816424965159625
4.0,26,0,0,0,0,0,0,1,Team 10,Engineer,completed,1,0.13850167683988204
7.0,24,2,0,0,0,1,0,1,Team 6,Spesialis Lainnya,completed,0,0.05296288226406733
28.0,27,1,0,0,0,3,4,8,Team 17,Marketer,active,0,0.05988267097253485
11.0,23,1,0,0,0,0,0,2,Team 15,Spesialis Lainnya,on_hold,0,0.050528716580989626
1.0,7,0,0,0,0,0,0,5,Team 3,Product Manager,active,1,0.6196232210677054
65.0,27,2,0,1,0,1,1,3,Team 15,Designer,on_hold,0,0.04944164190242064
83.0,24,1,0,0,0,0,0,10,Team 0,Spesialis Lainnya,active,0,0.050623090178531144
-12.762002314814817,14,3,0,1,1,4,0,2,Team 15,Spesialis Lainnya,on_hold,1,0.6760842952310688
1.0,15,0,0,0,0,1,0,12,Team 19,Engineer,completed,1,0.6499315557884884
25.0,7,2,0,0,0,0,0,8,Team 4,Engineer,active,0,0.05780923442527146
23.0,0,0,0,0,0,1,0,4,Team 18,Spesialis Lainnya,active,0,0.055084452652613164
44.0,24,0,0,0,0,0,2,6,Team 4,Marketer,active,0,0.06090268299258363
65.0,12,2,0,0,0,0,1,12,Team 16,Designer,on_hold,0,0.052215071055074586
25.0,5,1,0,0,0,4,0,3,Team 5,Ops,active,0,0.05324949164796649
19.0,9,0,0,0,0,0,0,7,Team 11,Spesialis Lainnya,completed,0,0.045766153031711415
20.0,0,1,0,0,0,3,4,10,Team 18,Designer,active,0,0.05573745466333733
4.0,0,1,0,0,0,1,3,10,Team 19,Ops,completed,0,0.19112904352596852
5.0,4,0,0,0,0,3,1,7,Team 18,Engineer,active,0,0.12947803518529977
19.0,0,3,0,0,0,2,0,6,Team 4,Spesialis Lainnya,active,0,0.050517954499748254
1.0,0,1,0,0,0,1,0,9,Team 2,Spesialis Lainnya,active,1,0.6560395245138354
11.0,0,1,0,0,0,0,1,9,Team 4,Ops,completed,0,0.057508060552534844
7.0,0,1,0,0,0,4,0,7,Team 15,Engineer,active,0,0.054589919649591534
71.0,33,1,0,0,0,0,0,9,Team 6,Product Manager,completed,0,0.05685844358860971
28.0,5,3,0,0,0,2,0,4,Team 12,Product Manager,completed,0,0.046762402211046446
22.0,26,3,0,0,0,2,2,7,Team 11,Designer,active,0,0.05174606841042517
5.0,5,4,0,0,0,0,0,8,Team 19,Spesialis Lainnya,on_hold,0,0.09650909985244682
17.0,0,0,0,0,0,1,2,12,Team 17,Product Manager,active,0,0.050527778464694306
10.0,7,3,1,0,0,4,0,5,Team 5,Ops,active,0,0.07002474781748076
77.0,6,0,0,0,0,1,1,8,Team 11,Ops,completed,0,0.05373409398794168
13.0,4,0,0,0,0,0,1,5,Team 17,Product Manager,completed,0,0.05325901888072164
51.0,7,0,0,0,0,0,1,4,Team 10,Designer,on_hold,0,0.052486470903541346
67.0,0,1,0,0,0,0,0,9,Team 5,Spesialis Lainnya,active,0,0.04408263641195717
1.0,0,1,0,0,0,0,1,2,Team 4,Product Manager,active,1,0.6379219850523438
6.0,6,0,0,0,0,4,0,8,Team 6,Spesialis Lainnya,active,0,0.07053114962631074
5.0,18,1,1,0,0,0,1,6,Team 0,Designer,active,0,0.12715148323080902
5.0,7,3,0,0,0,4,0,12,Team 16,Ops,active,0,0.12796492318749883
2.0,24,2,0,1,0,0,0,9,Team 6,Product Manager,completed,0,0.4985115704052786
4.0,27,0,0,0,0,4,1,5,Team 17,Designer,completed,0,0.17750277888710342
43.0,31,1,0,0,0,0,0,8,Team 15,Marketer,completed,0,0.059226174275980946
5.0,18,2,0,0,0,0,1,7,Team 10,Marketer,completed,0,0.1389257844660689
